entry_id,source_form,current_db_msn_headword,proposed_msn_headword,part_of_speech,gloss_en,gloss_es,primer_overlap,review_priority,msn_use_status,risk_flags,orthography_basis,search_fallbacks_json,source_id,source_file,source_reference,source_confidence,speaker_validation_status,editorial_status,recommended_action
kw::achtihuiehquetl::1,achtihuiehquetl,achtihuiehquetl,achtiwiehketl,noun,The oldest son or daughter.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; qu > k before front vowel,"[""achtihuiehquetl"", ""actiuiequetl"", ""achtiwiehketl"", ""actiwieketl"", ""achtihuiehcetl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::achtihuiehquetl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::achtohui::1,achtohui,achtohui,achtowi,adj,first.,,yes,P1_primer_core_candidate,candidate_internal_use,,hu> w before vowel,"[""achtohui"", ""actoui"", ""achtowi"", ""actowi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::achtohui::sense-1,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::achtohui::2,achtohui,achtohui,achtowi,adv,before.,,yes,P1_primer_core_candidate,candidate_internal_use,,hu> w before vowel,"[""achtohui"", ""actoui"", ""achtowi"", ""actowi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::achtohui::sense-2,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::agosto::1,agosto,agosto,agosto,noun,August,,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,calendar_loan_or_name,identity,"[""agosto""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::agosto::sense-1,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::ahacatl::1,ahacatl,ahacatl,ahakatl,noun,wind.,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""ahacatl"", ""aacatl"", ""ahakatl"", ""aakatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ahacatl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ahacatl::2,ahacatl,ahacatl,ahakatl,noun,divide.,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""ahacatl"", ""aacatl"", ""ahakatl"", ""aakatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ahacatl::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ahahuilli::2,ahahuilli,ahahuilli,ahawilli,noun,obsolete spelling of ahawilli,,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,obsolete_spelling_gloss;historical_or_archaic_note,gloss target: ahawilli,"[""ahahuilli"", ""aauilli"", ""ahawilli"", ""aawilli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ahahuilli::sense-2,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::ahakatl::1,ahakatl,ahakatl,ahakatl,noun,wind,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""ahakatl"", ""aakatl"", ""ahacatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ahakatl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ahqueya::1,ahqueya,ahqueya,ahkeya,adv,who?,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""ahqueya"", ""aqueya"", ""ahkeya"", ""akeya"", ""ahceya""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ahqueya::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ahqui::1,ahqui,ahqui,ahki,verb,to swim.,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""ahqui"", ""aqui"", ""ahki"", ""aki"", ""ahci""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ahqui::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ahsi::2,ahsi,ahsi,ahsi,verb,to arrive.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""ahsi"", ""asi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ahsi::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ahuacacuahuitl::3,ahuacacuahuitl,ahuacacuahuitl,awakakuawitl,noun,avocado tree.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; hard c > k,"[""ahuacacuahuitl"", ""auacacuauitl"", ""awakakuawitl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ahuacacuahuitl::sense-3,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ahuacatl::5,ahuacatl,ahuacatl,awakatl,noun,obsolete spelling of awakatl,,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,obsolete_spelling_gloss;historical_or_archaic_note,gloss target: awakatl,"[""ahuacatl"", ""auacatl"", ""awakatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ahuacatl::sense-5,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::ahuiyac::1,ahuiyac,ahuiyac,awiyak,noun,obsolete spelling of awiyak,,no,P4_cleanup_not_for_authoring,needs_cleanup_or_special_review,obsolete_spelling_gloss;historical_or_archaic_note,gloss target: awiyak,"[""ahuiyac"", ""auiyac"", ""awiyak""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ahuiyac::sense-1,0.95,Unreviewed,Imported_raw,Do not use in public MSN prose until the risk flag is resolved.
kw::akachikiwitl::1,akachikiwitl,akachikiwitl,akachikiwitl,noun,basquet cane,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""akachikiwitl"", ""akacikiwitl"", ""acachicihuitl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::akachikiwitl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::aketzpalin::1,aketzpalin,aketzpalin,aketspalin,noun,aligator,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s,"[""aketzpalin"", ""aketspalin"", ""acetzpalin""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::aketzpalin::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::alaxox::1,alaxox,alaxox,alaxox,noun,orange,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""alaxox""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::alaxox::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::alaxoxtontli::1,alaxoxtontli,alaxoxtontli,alaxoxtontli,noun,mandarine,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""alaxoxtontli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::alaxoxtontli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::altepetl::5,altepetl,altepetl,altepetl,noun,"altepetl, city, town.",,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""altepetl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::altepetl::sense-5,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::altepetlehquetl::1,altepetlehquetl,altepetlehquetl,altepetlehketl,noun,"the inhabitant of an altepetl, town.",,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""altepetlehquetl"", ""altepetlequetl"", ""altepetlehketl"", ""altepetleketl"", ""altepetlehcetl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::altepetlehquetl::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ama::1,ama,ama,ama,adv,now,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""ama""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ama::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::amacamanalli::1,amacamanalli,amacamanalli,amakamanalli,noun,map.,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""amacamanalli"", ""amakamanalli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::amacamanalli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::amantzi::1,amantzi,amantzi,amantsi,adv,right now,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s,"[""amantzi"", ""amantsi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::amantzi::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::amatl::6,amatl,amatl,amatl,noun,paper.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""amatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::amatl::sense-6,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::amatl::7,amatl,amatl,amatl,noun,book.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""amatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::amatl::sense-7,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::amatlahcuilolli::2,amatlahcuilolli,amatlahcuilolli,amatlahkuilolli,noun,A letter.,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""amatlahcuilolli"", ""amatlacuilolli"", ""amatlahkuilolli"", ""amatlakuilolli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::amatlahcuilolli::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::amelli::1,amelli,amelli,amelli,noun,well.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""amelli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::amelli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::amigo::1,amigo,amigo,amigo,noun,friend,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""amigo""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::amigo::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::amohuanti::1,amohuanti,amohuanti,amowanti,pron,second person; you (plural),,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel,"[""amohuanti"", ""amouanti"", ""amowanti""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::amohuanti::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::apipiyalotl::2,apipiyalotl,apipiyalotl,apipiyalotl,noun,dragonfly,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""apipiyalotl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::apipiyalotl::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::apolin::1,apolin,apolin,apolin,noun,capulin,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""apolin""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::apolin::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::aqui::1,aqui,aqui,aki,verb,to be (negative).,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""aqui"", ""aki"", ""aci""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::aqui::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::astatl::3,astatl,astatl,astatl,noun,heron.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""astatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::astatl::sense-3,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::atemitl::2,atemitl,atemitl,atemitl,noun,river.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""atemitl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::atemitl::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::atl::6,atl,atl,atl,noun,water,,yes,P1_primer_core_candidate,candidate_internal_use,,identity,"[""atl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::atl::sense-6,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::atli::2,atli,atli,atli,verb,to drink water.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""atli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::atli::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::awakatl::2,awakatl,awakatl,awakatl,noun,avocado,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""awakatl"", ""ahuacatl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::awakatl::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::awiyak::1,awiyak,awiyak,awiyak,adj,tasty.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""awiyak"", ""ahuiyac""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::awiyak::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::awiyak::2,awiyak,awiyak,awiyak,adj,good-smelling.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""awiyak"", ""ahuiyac""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::awiyak::sense-2,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ax::1,ax,ax,ax,adv,not,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""ax""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ax::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ax-aqui::1,ax aqui,ax aqui,ax aki,pron,nobody,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""ax aqui"", ""ax aki"", ""ax aci""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ax aqui::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ax-cualli::1,ax cualli,ax cualli,ax kualli,adj,bad.,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""ax cualli"", ""ax kualli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ax cualli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ax-quema::1,ax quema,ax quema,ax kema,adv,never,,no,P2_general_ehn_candidate,candidate_internal_use,,qu > k before front vowel,"[""ax quema"", ""ax kema"", ""ax cema""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ax quema::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ax-tleno::1,ax tleno,ax tleno,ax tleno,intj,you're welcome.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""ax tleno""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ax tleno::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::axcahua::1,axcahua,axcahua,axkawa,noun,sheep.,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; hard c > k,"[""axcahua"", ""axcaua"", ""axkawa""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::axcahua::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::axcaneli::1,axcaneli,axcaneli,axkaneli,noun,ant.,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""axcaneli"", ""axkaneli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::axcaneli::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::axtle::1,axtle,axtle,axtle,particle,"no, negative response.",,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""axtle""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::axtle::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::axtlen::1,axtlen,axtlen,axtlen,intj,"think nothing of it, you're welcome, don't mention it",,yes,P1_primer_core_candidate,candidate_internal_use,,identity,"[""axtlen""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::axtlen::sense-1,0.95,Unreviewed,Imported_raw,Review first; likely useful for initial MSN authoring.
kw::aya::1,aya,aya,aya,adv,not yet,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""aya""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::aya::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ayohtli::3,ayohtli,ayohtli,ayohtli,noun,"gourd, squash.",,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""ayohtli"", ""ayotli""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ayohtli::sense-3,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::ayotl::7,ayotl,ayotl,ayotl,noun,turtle.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""ayotl""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ayotl::sense-7,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::azoltic::1,azoltic,azoltic,asoltik,adj,blue.,,no,P2_general_ehn_candidate,candidate_internal_use,,z > s; hard c > k,"[""azoltic"", ""asoltik"", ""asoltic""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::azoltic::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::burro::1,burro,burro,burro,noun,donkey.,,no,P2_general_ehn_candidate,candidate_internal_use,,identity,"[""burro""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::burro::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::cafe::1,cafe,cafe,kafe,noun,coffee,,no,P2_general_ehn_candidate,candidate_internal_use,,hard c > k,"[""cafe"", ""kafe""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::cafe::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
kw::cahualtoahui::1,cahualtoahui,cahualtoahui,kawaltoawi,noun,widow (female).,,no,P2_general_ehn_candidate,candidate_internal_use,,hu> w before vowel; hard c > k,"[""cahualtoahui"", ""caualtoaui"", ""kawaltoawi""]",FCN-SRC-KAIKKI-UNIFIED,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::cahualtoahui::sense-1,0.95,Unreviewed,Imported_raw,Review after primer-core candidates; usable for controlled drafting once checked.
